id,user,uid,version,changeset,timestamp
410429968,ruthmaben,2554698,1,38577812,2016-04-15T05:47:15Z
410430058,ruthmaben,2554698,1,38577817,2016-04-15T05:47:29Z
410904887,Bike Mapper,74705,1,38627156,2016-04-16T16:57:36Z
410904888,Bike Mapper,74705,1,38627156,2016-04-16T16:57:36Z
410904889,Bike Mapper,74705,1,38627156,2016-04-16T16:57:36Z
410904890,Bike Mapper,74705,1,38627156,2016-04-16T16:57:36Z
410904891,Bike Mapper,74705,1,38627156,2016-04-16T16:57:36Z
410935507,Bike Mapper,74705,1,38629134,2016-04-16T18:55:37Z
410935508,Bike Mapper,74705,1,38629134,2016-04-16T18:55:37Z
410935509,Bike Mapper,74705,1,38629134,2016-04-16T18:55:37Z
410935510,Bike Mapper,74705,1,38629134,2016-04-16T18:55:37Z
410935511,Bike Mapper,74705,1,38629134,2016-04-16T18:55:37Z
410935512,Bike Mapper,74705,1,38629134,2016-04-16T18:55:37Z
410935513,Bike Mapper,74705,1,38629134,2016-04-16T18:55:37Z
410935514,Bike Mapper,74705,1,38629134,2016-04-16T18:55:37Z
410935515,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935516,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935517,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935518,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935519,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935520,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935521,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935522,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935523,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935524,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935525,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935526,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935527,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935528,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935529,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935530,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410935531,Bike Mapper,74705,1,38629134,2016-04-16T18:55:38Z
410939059,Bike Mapper,74705,1,38629460,2016-04-16T19:14:50Z
410939061,Bike Mapper,74705,1,38629460,2016-04-16T19:14:50Z
410939063,Bike Mapper,74705,1,38629460,2016-04-16T19:14:50Z
410939065,Bike Mapper,74705,1,38629460,2016-04-16T19:14:50Z
411194873,stevea,123633,4,45281474,2017-01-18T20:43:32Z
411194874,stevea,123633,1,38654797,2016-04-18T00:41:55Z
411194875,stevea,123633,1,38654797,2016-04-18T00:41:55Z
411523840,TorieRob,3821658,4,40027455,2016-06-14T21:49:34Z
411523841,TorieRob,3821658,2,38863659,2016-04-25T18:06:04Z
411534207,stevea,123633,2,39253335,2016-05-11T21:27:55Z
411542558,scottybodkins,3843668,5,38682218,2016-04-19T01:51:02Z
411542578,scottybodkins,3843668,5,38682218,2016-04-19T01:51:02Z
411542639,scottybodkins,3843668,2,38682240,2016-04-19T01:52:16Z
411542659,Yebo,3727412,1,38682189,2016-04-19T01:48:54Z
411542749,scottybodkins,3843668,3,38682277,2016-04-19T01:55:00Z
411542756,Minh Nguyen,33757,2,43436349,2016-11-06T08:27:50Z
411542957,scottybodkins,3843668,1,38682240,2016-04-19T01:52:16Z
411543102,scottybodkins,3843668,1,38682277,2016-04-19T01:55:00Z
411543435,MDiez,3843675,1,38682313,2016-04-19T01:57:59Z
411543436,Yebo,3727412,1,38682315,2016-04-19T01:58:12Z
411543437,Adept7777,4970203,2,45381823,2017-01-23T00:29:44Z
411543453,scottybodkins,3843668,4,38682347,2016-04-19T02:00:37Z
411543538,scottybodkins,3843668,1,38682329,2016-04-19T01:58:51Z
411543541,scottybodkins,3843668,2,38682336,2016-04-19T01:59:53Z
411543566,scottybodkins,3843668,1,38682347,2016-04-19T02:00:37Z
411543648,Yebo,3727412,1,38682358,2016-04-19T02:01:56Z
411543678,scottybodkins,3843668,2,38682401,2016-04-19T02:04:32Z
411544041,scottybodkins,3843668,1,38682401,2016-04-19T02:04:32Z
411544043,scottybodkins,3843668,1,38682401,2016-04-19T02:04:32Z
411544401,Minh Nguyen,33757,2,43436349,2016-11-06T08:27:50Z
411544496,Minh Nguyen,33757,2,43436349,2016-11-06T08:27:52Z
411544514,scottybodkins,3843668,1,38682424,2016-04-19T02:05:52Z
411544657,scottybodkins,3843668,2,38682446,2016-04-19T02:07:17Z
411545016,scottybodkins,3843668,1,38682446,2016-04-19T02:07:17Z
411545037,Adept7777,4970203,2,45381823,2017-01-23T00:29:44Z
411545039,EricWilhelm,3843672,1,38682447,2016-04-19T02:07:22Z
411545040,EricWilhelm,3843672,1,38682447,2016-04-19T02:07:22Z
411545041,EricWilhelm,3843672,1,38682447,2016-04-19T02:07:22Z
411545042,EricWilhelm,3843672,1,38682447,2016-04-19T02:07:22Z
411545043,EricWilhelm,3843672,1,38682447,2016-04-19T02:07:22Z
411545044,EricWilhelm,3843672,1,38682447,2016-04-19T02:07:22Z
411545045,EricWilhelm,3843672,1,38682447,2016-04-19T02:07:22Z
411545046,EricWilhelm,3843672,1,38682447,2016-04-19T02:07:22Z
411545047,EricWilhelm,3843672,1,38682447,2016-04-19T02:07:22Z
411545083,Minh Nguyen,33757,2,43436349,2016-11-06T08:27:52Z
411545138,EricWilhelm,3843672,1,38682470,2016-04-19T02:08:59Z
411545207,MDiez,3843675,1,38682493,2016-04-19T02:10:48Z
411545248,EricWilhelm,3843672,1,38682506,2016-04-19T02:12:19Z
411545249,EricWilhelm,3843672,1,38682506,2016-04-19T02:12:19Z
411545250,EricWilhelm,3843672,1,38682506,2016-04-19T02:12:19Z
411545251,EricWilhelm,3843672,1,38682506,2016-04-19T02:12:19Z
411545252,EricWilhelm,3843672,1,38682506,2016-04-19T02:12:19Z
411545253,EricWilhelm,3843672,1,38682506,2016-04-19T02:12:19Z
411545254,EricWilhelm,3843672,1,38682506,2016-04-19T02:12:19Z
411545833,EricWilhelm,3843672,1,38682582,2016-04-19T02:17:42Z
411545834,EricWilhelm,3843672,1,38682582,2016-04-19T02:17:42Z
411545835,EricWilhelm,3843672,1,38682582,2016-04-19T02:17:42Z
411545836,EricWilhelm,3843672,1,38682582,2016-04-19T02:17:42Z
411545837,EricWilhelm,3843672,1,38682582,2016-04-19T02:17:42Z
411545838,EricWilhelm,3843672,1,38682582,2016-04-19T02:17:42Z
411545870,MDiez,3843675,1,38682592,2016-04-19T02:18:14Z
411545958,Yebo,3727412,1,38682613,2016-04-19T02:19:57Z
411886890,Daxbert,3841977,1,38716222,2016-04-20T03:12:11Z
411886891,Daxbert,3841977,1,38716222,2016-04-20T03:12:11Z
412298727,Bike Mapper,74705,1,38746021,2016-04-21T04:58:10Z
412298728,Bike Mapper,74705,1,38746021,2016-04-21T04:58:10Z
412298729,Bike Mapper,74705,1,38746021,2016-04-21T04:58:10Z
412564015,doug_sfba,1796809,1,38771556,2016-04-22T00:15:41Z
412564016,doug_sfba,1796809,1,38771556,2016-04-22T00:15:42Z
412564017,doug_sfba,1796809,1,38771556,2016-04-22T00:15:42Z
412564018,doug_sfba,1796809,1,38771556,2016-04-22T00:15:42Z
412564019,doug_sfba,1796809,1,38771556,2016-04-22T00:15:42Z
412564020,doug_sfba,1796809,1,38771556,2016-04-22T00:15:42Z
412564021,doug_sfba,1796809,1,38771556,2016-04-22T00:15:42Z
412564022,doug_sfba,1796809,1,38771556,2016-04-22T00:15:42Z
412564023,doug_sfba,1796809,1,38771556,2016-04-22T00:15:43Z
412564024,doug_sfba,1796809,1,38771556,2016-04-22T00:15:43Z
412564025,doug_sfba,1796809,1,38771556,2016-04-22T00:15:43Z
412564026,doug_sfba,1796809,1,38771556,2016-04-22T00:15:43Z
412564027,doug_sfba,1796809,1,38771556,2016-04-22T00:15:43Z
412564028,doug_sfba,1796809,1,38771556,2016-04-22T00:15:43Z
412564029,doug_sfba,1796809,1,38771556,2016-04-22T00:15:43Z
412564030,doug_sfba,1796809,1,38771556,2016-04-22T00:15:43Z
412564031,doug_sfba,1796809,1,38771556,2016-04-22T00:15:43Z
412564032,doug_sfba,1796809,1,38771556,2016-04-22T00:15:44Z
412564033,doug_sfba,1796809,1,38771556,2016-04-22T00:15:44Z
412564034,doug_sfba,1796809,1,38771556,2016-04-22T00:15:44Z
412564035,doug_sfba,1796809,1,38771556,2016-04-22T00:15:44Z
412564036,doug_sfba,1796809,3,39790084,2016-06-04T00:56:28Z
412564037,doug_sfba,1796809,2,38771780,2016-04-22T00:43:20Z
412564038,doug_sfba,1796809,2,38771780,2016-04-22T00:43:20Z
412564039,doug_sfba,1796809,1,38771556,2016-04-22T00:15:44Z
412564040,doug_sfba,1796809,1,38771556,2016-04-22T00:15:44Z
412564041,doug_sfba,1796809,1,38771556,2016-04-22T00:15:44Z
412564042,doug_sfba,1796809,3,39789354,2016-06-03T23:05:47Z
412567635,doug_sfba,1796809,3,40470318,2016-07-04T05:04:11Z
412868157,Alps Pierrat,2859289,1,38803604,2016-04-23T01:59:07Z
412971471,Bike Mapper,74705,1,38815145,2016-04-23T15:11:44Z
412971472,Bike Mapper,74705,1,38815145,2016-04-23T15:11:44Z
412971473,Bike Mapper,74705,1,38815145,2016-04-23T15:11:44Z
413173863,doug_sfba,1796809,1,38841038,2016-04-24T19:43:06Z
413173864,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173865,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173866,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173867,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173868,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173869,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173870,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173871,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173872,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173873,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173874,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173875,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173876,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173877,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173878,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173879,doug_sfba,1796809,1,38841038,2016-04-24T19:43:07Z
413173880,doug_sfba,1796809,1,38841038,2016-04-24T19:43:08Z
413173881,doug_sfba,1796809,1,38841038,2016-04-24T19:43:08Z
413173882,doug_sfba,1796809,1,38841038,2016-04-24T19:43:08Z
413173883,doug_sfba,1796809,1,38841038,2016-04-24T19:43:08Z
413173884,doug_sfba,1796809,1,38841038,2016-04-24T19:43:08Z
413173885,doug_sfba,1796809,1,38841038,2016-04-24T19:43:08Z
413173886,doug_sfba,1796809,1,38841038,2016-04-24T19:43:08Z
413173887,doug_sfba,1796809,1,38841038,2016-04-24T19:43:08Z
413173888,doug_sfba,1796809,1,38841038,2016-04-24T19:43:08Z
413173889,doug_sfba,1796809,1,38841038,2016-04-24T19:43:08Z
413173890,doug_sfba,1796809,1,38841038,2016-04-24T19:43:08Z
413173891,doug_sfba,1796809,1,38841038,2016-04-24T19:43:08Z
413213719,beddy,3207726,2,39148316,2016-05-06T16:54:05Z
413213720,beddy,3207726,2,39148316,2016-05-06T16:54:05Z
413213721,beddy,3207726,2,39148316,2016-05-06T16:54:04Z
413213722,beddy,3207726,2,39148316,2016-05-06T16:54:04Z
413213723,MartinJW,2050359,3,42470588,2016-09-27T13:29:38Z
413213724,beddy,3207726,1,38845595,2016-04-25T01:39:13Z
413213725,beddy,3207726,1,38845595,2016-04-25T01:39:13Z
413213726,beddy,3207726,1,38845595,2016-04-25T01:39:13Z
413213727,beddy,3207726,1,38845595,2016-04-25T01:39:13Z
413213728,beddy,3207726,1,38845595,2016-04-25T01:39:13Z
413213729,beddy,3207726,1,38845595,2016-04-25T01:39:13Z
413213730,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213731,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213732,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213733,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213734,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213735,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213736,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213737,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213738,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213739,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213740,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213741,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213742,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213743,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213744,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213745,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213746,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213747,beddy,3207726,1,38845595,2016-04-25T01:39:14Z
413213749,beddy,3207726,1,38845595,2016-04-25T01:39:15Z
413213751,beddy,3207726,1,38845595,2016-04-25T01:39:15Z
413213752,beddy,3207726,1,38845595,2016-04-25T01:39:15Z
413213753,beddy,3207726,1,38845595,2016-04-25T01:39:15Z
413213754,beddy,3207726,1,38845595,2016-04-25T01:39:15Z
413213755,beddy,3207726,2,40752287,2016-07-15T01:19:51Z
413213756,beddy,3207726,2,40752287,2016-07-15T01:19:51Z
413213757,beddy,3207726,2,40752287,2016-07-15T01:19:52Z
413213758,beddy,3207726,2,40752287,2016-07-15T01:19:51Z
413213759,beddy,3207726,1,38845595,2016-04-25T01:39:15Z
413213760,beddy,3207726,1,38845595,2016-04-25T01:39:15Z
413215208,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215209,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215210,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215211,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215212,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215213,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215214,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215215,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215216,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215217,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215218,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215219,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215220,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215221,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215222,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215223,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215224,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215225,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215226,beddy,3207726,1,38845933,2016-04-25T02:08:03Z
413215227,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215228,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215229,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215230,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215231,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215232,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215233,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215234,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215235,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215236,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215237,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215238,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215239,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215240,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215241,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413215242,beddy,3207726,1,38845933,2016-04-25T02:08:04Z
413241928,kakub,211288,1,38847650,2016-04-25T05:35:36Z
413241931,kakub,211288,1,38847650,2016-04-25T05:35:36Z
413241933,kakub,211288,1,38847650,2016-04-25T05:35:36Z
413241935,kakub,211288,1,38847650,2016-04-25T05:35:36Z
413241938,kakub,211288,1,38847650,2016-04-25T05:35:37Z
413241940,kakub,211288,1,38847650,2016-04-25T05:35:37Z
413295156,doug_sfba,1796809,1,38851962,2016-04-25T09:38:46Z
413295158,doug_sfba,1796809,1,38851962,2016-04-25T09:38:46Z
413295160,doug_sfba,1796809,1,38851962,2016-04-25T09:38:46Z
413295163,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295165,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295167,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295170,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295172,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295174,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295177,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295179,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295181,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295184,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295185,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295187,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295189,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295191,doug_sfba,1796809,1,38851962,2016-04-25T09:38:47Z
413295193,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295195,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295197,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295200,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295202,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295204,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295206,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295208,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295210,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295212,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295214,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295216,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295218,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295219,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295220,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295221,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295222,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295223,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295224,doug_sfba,1796809,1,38851962,2016-04-25T09:38:48Z
413295225,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295227,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295229,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295231,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295233,doug_sfba,1796809,2,40470318,2016-07-04T05:04:12Z
413295234,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295235,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295236,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295237,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295238,doug_sfba,1796809,2,40470318,2016-07-04T05:04:12Z
413295239,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295240,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295241,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295242,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295243,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295244,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295245,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413295246,doug_sfba,1796809,1,38851962,2016-04-25T09:38:49Z
413296616,Telecas,202256,1,38852052,2016-04-25T09:44:05Z
413296618,RichRico,2219338,2,39124886,2016-05-05T16:51:25Z
413296620,Paul Vernaza,18685,2,46724970,2017-03-09T23:38:33Z
413370455,TorieRob,3821658,2,40044906,2016-06-15T18:48:58Z
413374143,TorieRob,3821658,1,38860290,2016-04-25T15:53:24Z
413396657,TorieRob,3821658,4,40027455,2016-06-14T21:49:39Z
413401349,TorieRob,3821658,2,40027455,2016-06-14T21:49:33Z
413412125,TorieRob,3821658,1,38864308,2016-04-25T18:33:31Z
413412126,TorieRob,3821658,1,38864308,2016-04-25T18:33:31Z
413412127,TorieRob,3821658,4,40027322,2016-06-14T21:40:48Z
413412128,Luis36995,1829683,3,45530304,2017-01-26T21:29:04Z
413414453,RichRico,2219338,2,39224779,2016-05-10T18:25:34Z
413414459,TorieRob,3821658,1,38864666,2016-04-25T18:47:51Z
413431727,RichRico,2219338,4,39222478,2016-05-10T16:37:01Z
413431995,TorieRob,3821658,2,38866369,2016-04-25T19:53:39Z
413436722,Telecas,202256,3,45843403,2017-02-06T01:17:17Z
413436725,Telecas,202256,3,45843403,2017-02-06T01:17:17Z
413436728,dannykath,2226712,2,39294874,2016-05-13T15:24:30Z
413438803,karitotp,2748195,2,39122589,2016-05-05T15:09:44Z
413439213,Christine_E,1707766,3,44301330,2016-12-10T11:39:17Z
413439214,Aleksei Potov,1996617,3,40270417,2016-06-24T20:03:21Z
413440293,TorieRob,3821658,1,38866794,2016-04-25T20:13:54Z
413440294,TorieRob,3821658,1,38866794,2016-04-25T20:13:54Z
413440632,TorieRob,3821658,1,38866871,2016-04-25T20:18:55Z
413440633,TorieRob,3821658,1,38866871,2016-04-25T20:18:55Z
413441430,TorieRob,3821658,1,38866968,2016-04-25T20:23:54Z
413441915,Telecas,202256,4,42165215,2016-09-15T06:36:43Z
413441916,dannykath,2226712,3,39294874,2016-05-13T15:24:29Z
413489376,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489377,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489378,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489379,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489380,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489381,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489382,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489383,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489384,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489385,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489386,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489387,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489388,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489389,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489390,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489391,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489392,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489393,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489394,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489395,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489396,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489397,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489398,nmixter,55774,1,38872265,2016-04-26T00:39:39Z
413489399,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489400,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489401,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489402,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489403,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489404,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489405,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489406,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489407,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489408,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489409,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489410,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489411,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489412,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489413,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489414,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489415,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489416,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489417,nmixter,55774,1,38872265,2016-04-26T00:39:40Z
413489418,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489419,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489420,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489421,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489422,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489423,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489424,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489425,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489426,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489427,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489428,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489429,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489430,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489431,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489432,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489433,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489434,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489435,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489436,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489437,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489438,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489439,nmixter,55774,1,38872265,2016-04-26T00:39:41Z
413489440,nmixter,55774,1,38872265,2016-04-26T00:39:42Z
413489441,nmixter,55774,1,38872265,2016-04-26T00:39:42Z
413489442,nmixter,55774,1,38872265,2016-04-26T00:39:42Z
413489443,nmixter,55774,1,38872265,2016-04-26T00:39:42Z
413489444,nmixter,55774,1,38872265,2016-04-26T00:39:42Z
413489445,nmixter,55774,1,38872265,2016-04-26T00:39:42Z
413510049,Telecas,202256,1,38874999,2016-04-26T04:40:40Z
413510050,Telecas,202256,1,38874999,2016-04-26T04:40:40Z
413764620,nmixter,55774,1,38907230,2016-04-27T00:11:00Z
413764621,nmixter,55774,1,38907230,2016-04-27T00:11:00Z
413764622,nmixter,55774,1,38907230,2016-04-27T00:11:00Z
413764623,nmixter,55774,1,38907230,2016-04-27T00:11:00Z
413764624,nmixter,55774,1,38907230,2016-04-27T00:11:00Z
413764625,nmixter,55774,1,38907230,2016-04-27T00:11:00Z
413764626,nmixter,55774,1,38907230,2016-04-27T00:11:00Z
